magasin_id,taille,urbain,qualite_equipe,n_potentiel,mois,effet_saison_val,p_visite,nb_visites,ventes,panier_moyen,pub
107,petit,0,1,30,12,0.02,0.47000000000000003,15,725.5883459571048,48.37255639714032,0
107,petit,0,1,30,13,-0.01,0.44,18,909.237176218818,50.513176456601,0
107,petit,0,1,30,14,-0.01,0.54,19,1107.0501463849769,58.265797178156674,1
107,petit,0,1,30,15,0.0,0.45,12,631.0640836803994,52.588673640033285,0
107,petit,0,1,30,16,0.01,0.46,12,483.4149819078508,40.284581825654236,0
107,petit,0,1,30,17,0.02,0.5700000000000001,16,859.686415050418,53.73040094065112,1
107,petit,0,1,30,18,0.02,0.5700000000000001,22,1326.003283235877,60.27287651072168,1
107,petit,0,1,30,19,0.02,0.5700000000000001,19,1102.9220564094617,58.04852928470851,1
107,petit,0,1,30,20,0.01,0.56,15,850.683299456958,56.7122199637972,1
107,petit,0,1,30,21,0.0,0.45,15,804.1702995852157,53.61135330568105,0
107,petit,0,1,30,22,-0.01,0.44,13,569.6542325263525,43.81955634818097,0
107,petit,0,1,30,23,0.01,0.46,18,1033.9280077388285,57.44044487437936,0
107,petit,0,1,30,24,0.02,0.5700000000000001,18,1124.0655909845214,62.448088388028964,1
108,petit,0,0,30,1,-0.01,0.24,2,106.18420391112157,53.092101955560786,0
108,petit,0,0,30,2,-0.01,0.24,7,355.492401511204,50.78462878731485,0
108,petit,0,0,30,3,0.0,0.35,13,711.2300358206232,54.710002755432555,1
108,petit,0,0,30,4,0.01,0.26,9,416.27692092837503,46.25299121426389,0
108,petit,0,0,30,5,0.02,0.37,11,645.2295565819243,58.65723241653857,1
108,petit,0,0,30,6,0.02,0.27,13,610.6115499463801,46.97011922664463,0
108,petit,0,0,30,7,0.02,0.37,10,668.7596978241075,66.87596978241075,1
108,petit,0,0,30,8,0.01,0.36,13,637.3698280781754,49.028448313705795,1
108,petit,0,0,30,9,0.0,0.35,13,647.3500622274249,49.79615863287884,1
108,petit,0,0,30,10,-0.01,0.24,3,135.8588820410437,45.286294013681236,0
108,petit,0,0,30,11,0.01,0.36,11,559.0404596438191,50.821859967619915,1
108,petit,0,0,30,12,0.02,0.37,11,608.4863255171672,55.31693868337884,1
108,petit,0,0,30,13,-0.01,0.33999999999999997,11,546.2447835039659,49.65861668217872,1
108,petit,0,0,30,14,-0.01,0.24,3,144.42502346205413,48.141674487351374,0
108,petit,0,0,30,15,0.0,0.25,10,504.9275744529708,50.49275744529708,0
108,petit,0,0,30,16,0.01,0.26,9,440.1673553579516,48.907483928661286,0
108,petit,0,0,30,17,0.02,0.37,12,692.6361425174292,57.7196785431191,1
108,petit,0,0,30,18,0.02,0.37,10,522.653139158079,52.265313915807894,1
108,petit,0,0,30,19,0.02,0.37,10,569.1211740665561,56.91211740665561,1
108,petit,0,0,30,20,0.01,0.36,7,367.47985210018805,52.497121728598295,1
108,petit,0,0,30,21,0.0,0.35,12,663.7261403563552,55.31051169636294,1
108,petit,0,0,30,22,-0.01,0.33999999999999997,8,473.2346008691317,59.154325108641466,1
108,petit,0,0,30,23,0.01,0.36,11,590.1698543510608,53.65180494100553,1
108,petit,0,0,30,24,0.02,0.37,9,455.68052610074943,50.63116956674994,1
109,grand,0,0,500,1,-0.01,0.24,133,6813.4669878001605,51.22907509624181,0
109,grand,0,0,500,2,-0.01,0.24,123,6185.549701212038,50.28902196107348,0
109,grand,0,0,500,3,0.0,0.35,164,8667.465612169628,52.85040007420505,1
109,grand,0,0,500,4,0.01,0.36,164,9120.831972155722,55.6148290985105,1
109,grand,0,0,500,5,0.02,0.37,197,10884.378984343384,55.250654742859815,1
109,grand,0,0,500,6,0.02,0.37,196,10893.416604888844,55.57865614739206,1
109,grand,0,0,500,7,0.02,0.27,136,6197.022108971399,45.5663390365544,0
109,grand,0,0,500,8,0.01,0.36,184,10029.980674189092,54.51076453363637,1
109,grand,0,0,500,9,0.0,0.35,172,9382.252159134481,54.54797766938652,1
109,grand,0,0,500,10,-0.01,0.24,115,5582.834787345611,48.54638945517923,0
109,grand,0,0,500,11,0.01,0.36,179,9621.810437608941,53.7531309363628,1
109,grand,0,0,500,12,0.02,0.27,134,6852.377500380778,51.137145525229684,0
109,grand,0,0,500,13,-0.01,0.24,130,6434.02736444239,49.49251818801838,0
109,grand,0,0,500,14,-0.01,0.24,125,6436.2794735892785,51.49023578871423,0
109,grand,0,0,500,15,0.0,0.25,126,6339.058488003905,50.30998800003099,0
109,grand,0,0,500,16,0.01,0.36,184,9728.60061558588,52.87282943253195,1
109,grand,0,0,500,17,0.02,0.27,131,6524.531155673503,49.805581341019106,0
109,grand,0,0,500,18,0.02,0.37,165,8905.824855603598,53.97469609456726,1
109,grand,0,0,500,19,0.02,0.37,170,9062.756503183493,53.310332371667606,1
109,grand,0,0,500,20,0.01,0.36,178,9855.216306994953,55.36638374716266,1
109,grand,0,0,500,21,0.0,0.25,130,6452.501906408973,49.634630049299794,0
109,grand,0,0,500,22,-0.01,0.33999999999999997,156,8633.029244337962,55.339931053448474,1
109,grand,0,0,500,23,0.01,0.26,127,6518.095186518287,51.323584145813285,0
109,grand,0,0,500,24,0.02,0.37,181,9655.192988014358,53.343607668587616,1
110,moyen,1,1,150,1,-0.01,0.64,96,4762.271800679592,49.60699792374575,0
110,moyen,1,1,150,2,-0.01,0.64,104,5279.125190116498,50.76081913573556,0
110,moyen,1,1,150,3,0.0,0.65,84,4194.824272860735,49.938384200723036,0
110,moyen,1,1,150,4,0.01,0.76,116,6355.087652006741,54.78523837936846,1
110,moyen,1,1,150,5,0.02,0.77,120,6574.2331862576375,54.78527655214698,1
110,moyen,1,1,150,6,0.02,0.77,118,6677.8130429674775,56.59163595735151,1
110,moyen,1,1,150,7,0.02,0.77,118,6514.549006976075,55.20804243200064,1
110,moyen,1,1,150,8,0.01,0.76,112,6116.58244624339,54.61234327003027,1
110,moyen,1,1,150,9,0.0,0.65,98,5163.59536214456,52.68974859331183,0
110,moyen,1,1,150,10,-0.01,0.64,102,4984.114530047359,48.86386794164078,0
110,moyen,1,1,150,11,0.01,0.66,104,5425.797597404661,52.17113074427559,0
110,moyen,1,1,150,12,0.02,0.77,114,6136.162744352111,53.82598898554483,1
110,moyen,1,1,150,13,-0.01,0.74,100,5521.655255700095,55.21655255700095,1
110,moyen,1,1,150,14,-0.01,0.64,96,4864.945632173099,50.67651700180311,0
110,moyen,1,1,150,15,0.0,0.75,117,6241.624540044929,53.3472182909823,1
110,moyen,1,1,150,16,0.01,0.76,114,6238.003063595349,54.71932511925745,1
110,moyen,1,1,150,17,0.02,0.77,118,6669.286315011041,56.51937555094102,1
110,moyen,1,1,150,18,0.02,0.77,112,6352.761582220768,56.72108555554257,1
110,moyen,1,1,150,19,0.02,0.77,116,6531.785447986039,56.30849524125895,1
110,moyen,1,1,150,20,0.01,0.76,108,5689.632785229955,52.6817850484255,1
110,moyen,1,1,150,21,0.0,0.75,106,5658.14030897735,53.378682160163685,1
110,moyen,1,1,150,22,-0.01,0.64,87,4499.891360912747,51.72288920589364,0
110,moyen,1,1,150,23,0.01,0.76,109,5672.293051525475,52.0393857938117,1
110,moyen,1,1,150,24,0.02,0.77,117,6615.76456466904,56.54499627922256,1
111,petit,1,1,30,1,-0.01,0.74,20,1102.4550434702749,55.122752173513746,1
111,petit,1,1,30,2,-0.01,0.64,15,854.2435547036447,56.94957031357631,0
111,petit,1,1,30,3,0.0,0.65,17,749.0281498119236,44.06047940070139,0
111,petit,1,1,30,4,0.01,0.76,27,1573.1491249468304,58.26478240543816,1
111,petit,1,1,30,5,0.02,0.77,25,1388.9032408170929,55.556129632683714,1
111,petit,1,1,30,6,0.02,0.77,21,1168.5037620489018,55.64303628804294,1
111,petit,1,1,30,7,0.02,0.67,21,1018.478251057713,48.49896433608157,0
111,petit,1,1,30,8,0.01,0.76,23,1362.4704313551088,59.23784484152647,1
111,petit,1,1,30,9,0.0,0.65,24,1386.9178160902738,57.788242337094744,0
111,petit,1,1,30,10,-0.01,0.64,20,899.3593176922308,44.96796588461154,0
111,petit,1,1,30,11,0.01,0.66,23,1192.342878125584,51.84099470111235,0
111,petit,1,1,30,12,0.02,0.77,21,1088.8347500926068,51.84927381393366,1
111,petit,1,1,30,13,-0.01,0.74,22,1224.8221970433633,55.67373622924379,1
111,petit,1,1,30,14,-0.01,0.64,22,1167.2355211229778,53.05616005104445,0
111,petit,1,1,30,15,0.0,0.65,17,1073.5993294057766,63.15290172975157,0
111,petit,1,1,30,16,0.01,0.76,21,1120.227733392503,53.34417778059539,1
111,petit,1,1,30,17,0.02,0.67,20,959.0668883234325,47.953344416171625,0
111,petit,1,1,30,18,0.02,0.77,21,1204.5525400030017,57.3596447620477,1
111,petit,1,1,30,19,0.02,0.77,21,1184.686029047257,56.413620430821766,1
111,petit,1,1,30,20,0.01,0.76,20,1115.0811495924108,55.75405747962054,1
111,petit,1,1,30,21,0.0,0.75,22,1211.5369224376955,55.06986011080434,1
111,petit,1,1,30,22,-0.01,0.74,22,1201.981900878493,54.635540949022406,1
111,petit,1,1,30,23,0.01,0.76,21,1105.7880305788083,52.656572884705156,1
111,petit,1,1,30,24,0.02,0.67,18,922.4044529982842,51.244691833238015,0
112,petit,1,1,30,1,-0.01,0.64,21,1065.737619586261,50.74941045648862,0
112,petit,1,1,30,2,-0.01,0.64,17,827.3692123455855,48.66877719679915,0
112,petit,1,1,30,3,0.0,0.75,18,1027.6265221723413,57.09036234290785,1
112,petit,1,1,30,4,0.01,0.76,22,1413.6205772481535,64.25548078400698,1
112,petit,1,1,30,5,0.02,0.67,26,1404.5073998898097,54.01951538037729,0
112,petit,1,1,30,6,0.02,0.77,22,1275.7762951931272,57.9898315996876,1
112,petit,1,1,30,7,0.02,0.77,24,1342.7122699385075,55.94634458077115,1
112,petit,1,1,30,8,0.01,0.76,26,1282.9867665541235,49.34564486746629,1
112,petit,1,1,30,9,0.0,0.75,23,1362.6929718140439,59.24752051365408,1
112,petit,1,1,30,10,-0.01,0.64,19,947.8114835195959,49.88481492208399,0
112,petit,1,1,30,11,0.01,0.76,21,1098.6737017330736,52.31779532062255,1
112,petit,1,1,30,12,0.02,0.77,26,1515.3937730974235,58.28437588836244,1
112,petit,1,1,30,13,-0.01,0.64,20,914.5424432618574,45.72712216309287,0
112,petit,1,1,30,14,-0.01,0.74,23,1312.0319509040255,57.044867430609806,1
112,petit,1,1,30,15,0.0,0.65,16,778.471200345746,48.65445002160912,0
112,petit,1,1,30,16,0.01,0.76,22,1013.0855896573746,46.04934498442612,1
112,petit,1,1,30,17,0.02,0.67,20,938.5489851560943,46.92744925780472,0
112,petit,1,1,30,18,0.02,0.77,28,1586.5099354614808,56.661069123624316,1
112,petit,1,1,30,19,0.02,0.67,18,973.2892260431205,54.07162366906225,0
112,petit,1,1,30,20,0.01,0.66,20,1010.5364453812665,50.526822269063324,0
112,petit,1,1,30,21,0.0,0.75,21,1200.1148521317903,57.14832629199001,1
112,petit,1,1,30,22,-0.01,0.64,22,1076.7541613999535,48.94337097272516,0
112,petit,1,1,30,23,0.01,0.66,22,1097.9849375037113,49.908406250168696,0
112,petit,1,1,30,24,0.02,0.77,23,1199.3297792904225,52.14477301262706,1
113,moyen,1,1,150,1,-0.01,0.74,112,5907.252697241368,52.74332765394079,1
113,moyen,1,1,150,2,-0.01,0.64,99,4620.693735582772,46.67367409679568,0
113,moyen,1,1,150,3,0.0,0.65,95,4854.842399196359,51.10360420206694,0
113,moyen,1,1,150,4,0.01,0.76,117,6444.299255856422,55.079480819285656,1
113,moyen,1,1,150,5,0.02,0.77,126,6989.201865205599,55.469856073060306,1
113,moyen,1,1,150,6,0.02,0.77,112,6318.556442132333,56.41568251903869,1
113,moyen,1,1,150,7,0.02,0.77,109,5962.238171899709,54.69943276972211,1
113,moyen,1,1,150,8,0.01,0.66,94,4405.955396376918,46.87186591890338,0
113,moyen,1,1,150,9,0.0,0.65,98,4889.458123037636,49.89242982691466,0
113,moyen,1,1,150,10,-0.01,0.64,102,5162.05044924639,50.608337737709704,0
113,moyen,1,1,150,11,0.01,0.66,100,4816.603930005846,48.166039300058465,0
113,moyen,1,1,150,12,0.02,0.67,105,5324.15283229811,50.70621745045819,0
113,moyen,1,1,150,13,-0.01,0.64,96,4652.646681147168,48.465069595283005,0
113,moyen,1,1,150,14,-0.01,0.64,106,5417.2902659423335,51.1065119428522,0
113,moyen,1,1,150,15,0.0,0.65,97,4939.722522345862,50.92497445717383,0
113,moyen,1,1,150,16,0.01,0.76,117,6567.422846955536,56.131819204748176,1
113,moyen,1,1,150,17,0.02,0.77,118,6312.96813556038,53.4997299623761,1
113,moyen,1,1,150,18,0.02,0.77,111,5870.980216697307,52.891713663939704,1
113,moyen,1,1,150,19,0.02,0.77,112,6054.324066748735,54.05646488168514,1
113,moyen,1,1,150,20,0.01,0.76,105,5606.603662437377,53.39622535654645,1
113,moyen,1,1,150,21,0.0,0.65,104,5094.210716682567,48.98279535271699,0
113,moyen,1,1,150,22,-0.01,0.74,112,6233.221240549938,55.65376107633873,1
113,moyen,1,1,150,23,0.01,0.66,95,4806.41521692011,50.59384438863273,0
113,moyen,1,1,150,24,0.02,0.77,125,7011.116441802791,56.08893153442233,1
114,petit,1,1,30,1,-0.01,0.64,19,875.0719867148889,46.056420353415206,0
114,petit,1,1,30,2,-0.01,0.64,22,1115.5392941131836,50.70633155059925,0
114,petit,1,1,30,3,0.0,0.65,18,797.8204790368835,44.323359946493525,0
114,petit,1,1,30,4,0.01,0.66,22,1011.8155177977155,45.991614445350706,0
114,petit,1,1,30,5,0.02,0.77,24,1365.5419270567754,56.89758029403231,1
114,petit,1,1,30,6,0.02,0.77,26,1497.5408645499062,57.59772555961178,1
114,petit,1,1,30,7,0.02,0.77,25,1321.011735361118,52.840469414444726,1
114,petit,1,1,30,8,0.01,0.76,21,1125.9164813601292,53.615070540958534,1
114,petit,1,1,30,9,0.0,0.65,17,787.9686618111588,46.35109775359757,0
114,petit,1,1,30,10,-0.01,0.64,18,856.7678098170651,47.598211656503615,0
114,petit,1,1,30,11,0.01,0.76,28,1487.4110791442934,53.121824255153335,1
114,petit,1,1,30,12,0.02,0.77,21,1068.5279618568165,50.882283897943644,1
114,petit,1,1,30,13,-0.01,0.64,21,1002.1148055589845,47.71975264566593,0
114,petit,1,1,30,14,-0.01,0.64,22,973.7822442144414,44.26282928247461,0
114,petit,1,1,30,15,0.0,0.75,24,1412.8808059422788,58.870033580928286,1
114,petit,1,1,30,16,0.01,0.76,21,1087.4516711793203,51.78341291330097,1
114,petit,1,1,30,17,0.02,0.67,23,1088.743299447845,47.33666519338456,0
114,petit,1,1,30,18,0.02,0.77,22,1258.9845878964527,57.226572177111485,1
114,petit,1,1,30,19,0.02,0.67,24,1191.4352873604819,49.643136973353414,0
114,petit,1,1,30,20,0.01,0.76,22,1233.9721196517291,56.08964180235132,1
114,petit,1,1,30,21,0.0,0.65,21,1082.2621030370894,51.53629062081378,0
114,petit,1,1,30,22,-0.01,0.64,22,1117.6868066362274,50.80394575619216,0
114,petit,1,1,30,23,0.01,0.66,21,1141.702894512091,54.36680450057576,0
114,petit,1,1,30,24,0.02,0.67,19,1092.630467945933,57.50686673399648,0
115,grand,0,1,500,1,-0.01,0.44,234,11580.06538926842,49.487458928497524,0
115,grand,0,1,500,2,-0.01,0.44,236,11914.192411683407,50.48386615120088,0
115,grand,0,1,500,3,0.0,0.45,236,11840.0697788454,50.16978719849746,0
115,grand,0,1,500,4,0.01,0.46,226,11262.74428946364,49.835151723290444,0
115,grand,0,1,500,5,0.02,0.47000000000000003,229,11435.674692163211,49.937444070581705,0
115,grand,0,1,500,6,0.02,0.47000000000000003,253,12712.10397869271,50.24547027151269,0
115,grand,0,1,500,7,0.02,0.5700000000000001,297,16187.859638620348,54.50457790781262,1
115,grand,0,1,500,8,0.01,0.56,266,14077.660095679066,52.923534194282205,1
115,grand,0,1,500,9,0.0,0.45,221,11038.904010595163,49.94979190314553,0
115,grand,0,1,500,10,-0.01,0.44,196,9527.122948107928,48.6077701434078,0
115,grand,0,1,500,11,0.01,0.46,229,11820.505927358447,51.617929813792344,0
115,grand,0,1,500,12,0.02,0.5700000000000001,307,17317.849638728185,56.409933676639035,1
115,grand,0,1,500,13,-0.01,0.54,285,15853.180493389416,55.625194713647076,1
115,grand,0,1,500,14,-0.01,0.44,221,11295.679428942885,51.111671624175955,0
115,grand,0,1,500,15,0.0,0.45,203,10029.705125775594,49.40741441268766,0
115,grand,0,1,500,16,0.01,0.56,288,15895.554063876338,55.19289605512617,1
115,grand,0,1,500,17,0.02,0.5700000000000001,269,15010.250690097973,55.80018843902592,1
115,grand,0,1,500,18,0.02,0.5700000000000001,269,15118.172534899364,56.20138488810173,1
115,grand,0,1,500,19,0.02,0.5700000000000001,272,15416.740918995378,56.67919455513007,1
115,grand,0,1,500,20,0.01,0.56,286,15866.359028558269,55.47677982013381,1
115,grand,0,1,500,21,0.0,0.45,228,11362.530510825904,49.83566013520133,0
115,grand,0,1,500,22,-0.01,0.44,232,12042.885006618117,51.90898709749188,0
115,grand,0,1,500,23,0.01,0.56,262,14581.440345095922,55.654352462198176,1
115,grand,0,1,500,24,0.02,0.5700000000000001,293,16220.191326594853,55.35901476653534,1
116,moyen,1,1,150,1,-0.01,0.74,104,5603.204491529043,53.87696626470233,1
116,moyen,1,1,150,2,-0.01,0.74,109,6076.165108271449,55.74463402083898,1
116,moyen,1,1,150,3,0.0,0.75,113,6364.303115472564,56.32126650860676,1
116,moyen,1,1,150,4,0.01,0.76,105,5762.666414709551,54.8825372829481,1
116,moyen,1,1,150,5,0.02,0.77,111,6332.457849599871,57.049169816215056,1
116,moyen,1,1,150,6,0.02,0.77,128,6774.479251588136,52.925619153032315,1
116,moyen,1,1,150,7,0.02,0.77,116,6386.939155807282,55.05982030868346,1
116,moyen,1,1,150,8,0.01,0.76,117,6359.4913492514215,54.35462691667882,1
116,moyen,1,1,150,9,0.0,0.65,95,4509.7525680634,47.471079663825265,0
116,moyen,1,1,150,10,-0.01,0.64,89,4513.841205297375,50.71731691345366,0
116,moyen,1,1,150,11,0.01,0.76,119,6598.164416436538,55.44675980198772,1
116,moyen,1,1,150,12,0.02,0.77,127,6680.334771597417,52.60106119368045,1
116,moyen,1,1,150,13,-0.01,0.64,103,5190.580928520068,50.39398959728221,0
116,moyen,1,1,150,14,-0.01,0.74,112,5963.246667111544,53.24327381349593,1
116,moyen,1,1,150,15,0.0,0.65,92,4326.780302455725,47.03022067886658,0
116,moyen,1,1,150,16,0.01,0.76,115,6160.229861966861,53.56721619101618,1
116,moyen,1,1,150,17,0.02,0.77,114,6305.4456382753815,55.31092665153844,1
116,moyen,1,1,150,18,0.02,0.77,120,6306.121395299194,52.55101162749328,1
116,moyen,1,1,150,19,0.02,0.77,112,6046.126528527926,53.9832725761422,1
116,moyen,1,1,150,20,0.01,0.76,109,5946.790987030601,54.55771547734496,1
116,moyen,1,1,150,21,0.0,0.75,113,6285.596882667675,55.624751174050225,1
116,moyen,1,1,150,22,-0.01,0.74,115,6193.106135300009,53.853096828695726,1
116,moyen,1,1,150,23,0.01,0.76,122,6508.665882431209,53.3497203477968,1
116,moyen,1,1,150,24,0.02,0.77,116,6150.992009359415,53.02579318413289,1
117,moyen,0,0,150,1,-0.01,0.24,35,1729.0803339540948,49.402295255831284,0
117,moyen,0,0,150,2,-0.01,0.24,36,1802.4431719959946,50.067865888777625,0
117,moyen,0,0,150,3,0.0,0.35,40,2271.0526288875158,56.776315722187896,1
117,moyen,0,0,150,4,0.01,0.36,46,2394.569342536333,52.05585527252897,1
117,moyen,0,0,150,5,0.02,0.27,32,1583.7847453607053,49.49327329252204,0
117,moyen,0,0,150,6,0.02,0.37,53,2942.1861058249838,55.51294539292422,1
117,moyen,0,0,150,7,0.02,0.37,69,3860.099971143934,55.94347784266571,1
117,moyen,0,0,150,8,0.01,0.36,54,2900.9525961513978,53.721344373174034,1
117,moyen,0,0,150,9,0.0,0.25,29,1549.0536737768637,53.41564392334013,0
117,moyen,0,0,150,10,-0.01,0.24,33,1740.942373825724,52.75582950987042,0
117,moyen,0,0,150,11,0.01,0.36,58,3094.1943231654727,53.3481779856116,1
117,moyen,0,0,150,12,0.02,0.37,56,3048.5539176600096,54.43846281535731,1
117,moyen,0,0,150,13,-0.01,0.24,42,2095.636887476461,49.89611636848717,0
117,moyen,0,0,150,14,-0.01,0.24,37,2005.4432166250408,54.20116801689299,0
117,moyen,0,0,150,15,0.0,0.25,34,1666.2809481893069,49.008263182038434,0
117,moyen,0,0,150,16,0.01,0.26,39,1963.5998972917173,50.348715315172235,0
117,moyen,0,0,150,17,0.02,0.37,55,2987.1226901474433,54.31132163904442,1
117,moyen,0,0,150,18,0.02,0.37,55,2840.7432179218486,51.64987668948815,1
117,moyen,0,0,150,19,0.02,0.37,67,3878.2297433299636,57.884026019850204,1
117,moyen,0,0,150,20,0.01,0.36,46,2583.3064052325576,56.15883489635995,1
117,moyen,0,0,150,21,0.0,0.35,50,2674.0440563499374,53.480881126998746,1
117,moyen,0,0,150,22,-0.01,0.24,38,1809.1636129498822,47.60956876183901,0
117,moyen,0,0,150,23,0.01,0.36,48,2643.4972119302497,55.072858581880205,1
117,moyen,0,0,150,24,0.02,0.27,34,1653.6544451252403,48.63689544486001,0
118,moyen,0,0,150,1,-0.01,0.24,34,1600.0160596001317,47.05929587059211,0
118,moyen,0,0,150,2,-0.01,0.24,31,1495.6142301284767,48.24562032672505,0
118,moyen,0,0,150,3,0.0,0.25,37,2013.917782115708,54.43021032745157,0
118,moyen,0,0,150,4,0.01,0.36,52,2661.529246893759,51.18325474795691,1
118,moyen,0,0,150,5,0.02,0.37,57,2954.7925594940198,51.838465956035435,1
118,moyen,0,0,150,6,0.02,0.27,41,2124.8762968531187,51.82625114275899,0
118,moyen,0,0,150,7,0.02,0.37,57,3123.863553019162,54.804623737178275,1
118,moyen,0,0,150,8,0.01,0.36,62,3552.7799741843855,57.302902809425575,1
118,moyen,0,0,150,9,0.0,0.35,52,2782.201662888333,53.50387813246794,1
118,moyen,0,0,150,10,-0.01,0.24,32,1550.5890367823324,48.45590739944789,0
118,moyen,0,0,150,11,0.01,0.26,48,2390.0880920016734,49.79350191670153,0
118,moyen,0,0,150,12,0.02,0.27,47,2338.033991611739,49.74540407684551,0
118,moyen,0,0,150,13,-0.01,0.33999999999999997,53,2802.029776401887,52.86848634720541,1
118,moyen,0,0,150,14,-0.01,0.24,28,1326.1069096548742,47.36096105910265,0
118,moyen,0,0,150,15,0.0,0.25,49,2343.2414065530397,47.82125319495999,0
118,moyen,0,0,150,16,0.01,0.36,45,2535.425874843767,56.34279721875038,1
118,moyen,0,0,150,17,0.02,0.27,29,1447.4984878697853,49.91374096102708,0
118,moyen,0,0,150,18,0.02,0.37,51,2792.4305748766524,54.75354068385593,1
118,moyen,0,0,150,19,0.02,0.37,52,2921.775434896041,56.187989132616174,1
118,moyen,0,0,150,20,0.01,0.36,56,3375.965637992236,60.28510067843279,1
118,moyen,0,0,150,21,0.0,0.25,37,1901.4696640378038,51.391072001021726,0
118,moyen,0,0,150,22,-0.01,0.33999999999999997,52,2719.75035438089,52.30289143040173,1
118,moyen,0,0,150,23,0.01,0.36,40,2291.6887506894423,57.29221876723606,1
118,moyen,0,0,150,24,0.02,0.37,57,3146.62541098528,55.20395457868912,1
119,moyen,1,1,150,1,-0.01,0.74,111,6071.1536464448955,54.695077895899956,1
119,moyen,1,1,150,2,-0.01,0.64,100,4908.87228324062,49.088722832406205,0
119,moyen,1,1,150,3,0.0,0.65,86,4362.618068567917,50.728117076371134,0
119,moyen,1,1,150,4,0.01,0.76,124,6868.167626170814,55.388448598151726,1
119,moyen,1,1,150,5,0.02,0.77,126,6673.782264353839,52.96652590757015,1
119,moyen,1,1,150,6,0.02,0.77,109,5821.773724853536,53.410768117922345,1
119,moyen,1,1,150,7,0.02,0.77,117,6365.565114431055,54.406539439581664,1
119,moyen,1,1,150,8,0.01,0.76,108,5744.206921797262,53.18710112775243,1
119,moyen,1,1,150,9,0.0,0.65,99,4942.4388645980425,49.92362489492972,0
119,moyen,1,1,150,10,-0.01,0.74,121,6685.1860009050115,55.249471081859596,1
119,moyen,1,1,150,11,0.01,0.76,123,6554.75965670587,53.290728916307884,1
119,moyen,1,1,150,12,0.02,0.77,115,6291.1953204073125,54.70604626441141,1
119,moyen,1,1,150,13,-0.01,0.64,95,4701.600605091352,49.49053268517213,0
119,moyen,1,1,150,14,-0.01,0.64,96,4878.2953938494,50.81557701926459,0
119,moyen,1,1,150,15,0.0,0.75,109,6090.129357279184,55.87274639705673,1
119,moyen,1,1,150,16,0.01,0.76,110,5898.4588764033215,53.62235342184838,1
119,moyen,1,1,150,17,0.02,0.77,104,5721.298709355102,55.012487589952904,1
119,moyen,1,1,150,18,0.02,0.67,103,5256.089816075396,51.02999821432423,0
119,moyen,1,1,150,19,0.02,0.67,107,5543.400400404678,51.807480377613814,0
119,moyen,1,1,150,20,0.01,0.76,116,6586.969302672033,56.78421812648305,1
119,moyen,1,1,150,21,0.0,0.75,115,6046.801799621826,52.580885214102835,1
119,moyen,1,1,150,22,-0.01,0.64,103,5202.395843206232,50.50869750685662,0
119,moyen,1,1,150,23,0.01,0.76,119,6550.16319220465,55.04338816978697,1
119,moyen,1,1,150,24,0.02,0.77,111,5844.636171697607,52.65437992520367,1
120,moyen,0,0,150,1,-0.01,0.33999999999999997,49,2839.6540073327933,57.952122598628435,1
120,moyen,0,0,150,2,-0.01,0.24,34,1762.5686910313307,51.84025561856855,0
120,moyen,0,0,150,3,0.0,0.25,39,1752.653060148038,44.9398220550779,0
120,moyen,0,0,150,4,0.01,0.36,59,3136.9070140347444,53.16791549211431,1
120,moyen,0,0,150,5,0.02,0.37,57,3336.5377241441797,58.53574954638912,1
120,moyen,0,0,150,6,0.02,0.27,46,2443.267889732883,53.11451934201919,0
120,moyen,0,0,150,7,0.02,0.37,51,2798.6886457063847,54.876247955027154,1
120,moyen,0,0,150,8,0.01,0.36,52,2894.228260779683,55.65823578422467,1
120,moyen,0,0,150,9,0.0,0.25,31,1558.9731481897054,50.289456393216305,0
120,moyen,0,0,150,10,-0.01,0.33999999999999997,45,2595.1839539000885,57.670754531113076,1
120,moyen,0,0,150,11,0.01,0.36,59,3188.3964109460608,54.040617134678996,1
120,moyen,0,0,150,12,0.02,0.37,42,2196.942623399544,52.308157699989145,1
120,moyen,0,0,150,13,-0.01,0.24,38,2004.2548053743171,52.74354750985045,0
120,moyen,0,0,150,14,-0.01,0.24,32,1594.3188145312931,49.82246295410291,0
120,moyen,0,0,150,15,0.0,0.25,37,1724.060180713448,46.59622110036346,0
120,moyen,0,0,150,16,0.01,0.36,49,2533.4671136014845,51.70341048166295,1
120,moyen,0,0,150,17,0.02,0.27,42,2074.7873827836806,49.399699590087636,0
120,moyen,0,0,150,18,0.02,0.37,51,2762.3828846479087,54.1643702872139,1
120,moyen,0,0,150,19,0.02,0.27,40,1886.6686237377885,47.166715593444714,0
120,moyen,0,0,150,20,0.01,0.36,45,2517.132174030408,55.93627053400906,1
120,moyen,0,0,150,21,0.0,0.25,36,1840.097109350662,51.11380859307395,0
120,moyen,0,0,150,22,-0.01,0.33999999999999997,51,2798.6947787525996,54.87636821083529,1
120,moyen,0,0,150,23,0.01,0.36,53,2914.292962282508,54.9866596657077,1
120,moyen,0,0,150,24,0.02,0.37,58,3099.5665431972707,53.44080246891846,1
121,moyen,0,1,150,1,-0.01,0.44,77,3651.6110576175624,47.42352022879951,0
121,moyen,0,1,150,2,-0.01,0.44,68,3542.472571238196,52.09518487114994,0
121,moyen,0,1,150,3,0.0,0.45,57,2768.957001797452,48.578193013990386,0
