magasin_id,taille,urbain,qualite_equipe,n_potentiel,mois,effet_saison_val,p_visite,nb_visites,ventes,panier_moyen,pub,log_rev_int,posts_reseaux
111,petit,1,1,30,3,0.0,0.75,23,1234.9656101921862,53.69415696487766,1,3.7176010210139854,0.9161224623063703
111,petit,1,1,30,4,0.04,0.79,25,1310.831930602905,52.4332772241162,1,3.7772198944957376,0.9161224623063703
111,petit,1,1,30,5,0.08,0.83,26,1497.3041428539063,57.588620878996394,1,3.910224150360684,0.9161224623063703
111,petit,1,1,30,6,0.08,0.83,28,1477.1931493901222,52.756898192504366,1,3.896701663741271,0.9161224623063703
111,petit,1,1,30,7,0.08,0.83,25,1456.2908732846531,58.25163493138612,1,3.8824506027495778,0.9161224623063703
111,petit,1,1,30,8,0.04,0.79,23,1228.2640151068895,53.40278326551693,1,3.7121596999519837,0.9161224623063703
111,petit,1,1,30,9,0.0,0.75,17,1045.1721860724892,61.480716827793486,1,3.55073954052468,0.9161224623063703
111,petit,1,1,30,10,-0.04,0.71,21,1272.9252124347609,60.61548630641718,1,3.747875466100141,0.9161224623063703
111,petit,1,1,30,11,0.04,0.79,20,951.090024559132,47.5545012279566,1,3.4564113394514804,0.9161224623063703
111,petit,1,1,30,12,0.08,0.83,24,1345.4196294648257,56.05915122770107,1,3.8032638538815053,0.9161224623063703
111,petit,1,1,30,13,-0.04,0.71,23,1202.3247402623772,52.274988707059876,1,3.6908148635522062,0.9161224623063703
111,petit,1,1,30,14,-0.04,0.71,22,1054.1073166439755,47.91396893836252,1,3.559252160703801,0.9161224623063703
111,petit,1,1,30,15,0.0,0.75,24,1435.003856413371,59.79182735055713,1,3.8677254339240323,0.9161224623063703
111,petit,1,1,30,16,0.04,0.79,22,1288.7668626019497,58.58031193645226,1,3.760243738046614,0.9161224623063703
111,petit,1,1,30,17,0.08,0.83,28,1428.5791103073043,51.020682510975156,1,3.86323821845937,0.9161224623063703
111,petit,1,1,30,18,0.08,0.83,24,1326.1589588247932,55.256623284366384,1,3.7888446603488757,0.9161224623063703
111,petit,1,1,30,19,0.08,0.83,26,1493.1923874964195,57.43047644216998,1,3.9074742672514415,0.9161224623063703
111,petit,1,1,30,20,0.04,0.79,20,989.6101587397228,49.48050793698614,1,3.4961137048643653,0.9161224623063703
111,petit,1,1,30,21,0.0,0.75,21,1112.9159342243422,52.995996867825816,1,3.613541435965056,0.9161224623063703
111,petit,1,1,30,22,-0.04,0.71,16,894.3865102319152,55.8991568894947,1,3.394940638147204,0.9161224623063703
111,petit,1,1,30,23,0.04,0.79,19,906.3793561473067,47.70417663933193,1,3.408260552138374,0.9161224623063703
111,petit,1,1,30,24,0.08,0.83,28,1453.9117279014054,51.92541885362162,1,3.880815564754421,0.9161224623063703
112,petit,1,1,30,1,-0.04,0.61,22,1114.007634142869,50.63671064285768,0,3.6145218917126063,1.3716459072838485
112,petit,1,1,30,2,-0.04,0.61,18,886.7597108601598,49.264428381119984,0,3.386376663000302,1.3716459072838485
112,petit,1,1,30,3,0.0,0.65,18,884.7152140302006,49.150845223900035,0,3.38406841950333,1.3716459072838485
112,petit,1,1,30,4,0.04,0.6900000000000001,24,1170.1655720684557,48.756898836185655,0,3.663703150705825,1.3716459072838485
112,petit,1,1,30,5,0.08,0.73,20,944.7136570820714,47.23568285410357,0,3.449684491536513,1.3716459072838485
112,petit,1,1,30,6,0.08,0.73,20,970.1994625405662,48.50997312702831,0,3.476304300181137,1.3716459072838485
112,petit,1,1,30,7,0.08,0.73,21,1005.0212299071372,47.85815380510177,0,3.511566562893615,1.3716459072838485
112,petit,1,1,30,8,0.04,0.6900000000000001,18,884.6274182601853,49.145967681121405,0,3.38396917838577,1.3716459072838485
112,petit,1,1,30,9,0.0,0.65,18,958.571351490341,53.253963971685614,0,3.4642466188357948,1.3716459072838485
112,petit,1,1,30,10,-0.04,0.61,23,1160.1269043646255,50.440300189766326,0,3.6550872967688095,1.3716459072838485
112,petit,1,1,30,11,0.04,0.6900000000000001,21,1018.753053043627,48.51205014493462,0,3.5251372797410667,1.3716459072838485
112,petit,1,1,30,12,0.08,0.73,21,1069.7142819636874,50.93877533160416,0,3.573949483933791,1.3716459072838485
112,petit,1,1,30,13,-0.04,0.61,16,756.7337569532342,47.29585980957714,0,3.227814101791585,1.3716459072838485
112,petit,1,1,30,14,-0.04,0.61,19,943.8697742607609,49.677356540040044,0,3.448790823972275,1.3716459072838485
112,petit,1,1,30,15,0.0,0.65,20,1116.633685658818,55.8316842829409,0,3.6168764188217644,1.3716459072838485
112,petit,1,1,30,16,0.04,0.6900000000000001,24,1237.4714604862584,51.5613108535941,0,3.719628050281426,1.3716459072838485
112,petit,1,1,30,17,0.08,0.73,22,1213.8227348749356,55.17376067613343,0,3.7003325618945033,1.3716459072838485
112,petit,1,1,30,18,0.08,0.73,23,1157.1756065362558,50.311982892880685,0,3.6525401114874816,1.3716459072838485
112,petit,1,1,30,19,0.08,0.73,25,1177.2561703316048,47.090246813264194,0,3.6697443487572694,1.3716459072838485
112,petit,1,1,30,20,0.04,0.6900000000000001,20,1019.5439805396339,50.977199026981694,0,3.5259133467447192,1.3716459072838485
112,petit,1,1,30,21,0.0,0.65,18,940.9064010269855,52.272577834832525,0,3.4456462854170034,1.3716459072838485
112,petit,1,1,30,22,-0.04,0.61,18,858.6369952717605,47.702055292875585,0,3.3541488611010037,1.3716459072838485
112,petit,1,1,30,23,0.04,0.6900000000000001,21,996.5669470126124,47.4555689053625,0,3.5031189378842122,1.3716459072838485
112,petit,1,1,30,24,0.08,0.73,16,832.4350766935681,52.02719229334801,0,3.323157851197709,1.3716459072838485
113,moyen,1,1,150,1,-0.04,0.71,107,5669.622493820282,52.98712611046993,1,3.6322425208358813,8.1075852224271
113,moyen,1,1,150,2,-0.04,0.71,110,6112.024761932529,55.5638614721139,1,3.7073780881052003,8.1075852224271
113,moyen,1,1,150,3,0.0,0.75,117,6377.248365558651,54.506396286826075,1,3.7498566985452224,8.1075852224271
113,moyen,1,1,150,4,0.04,0.79,116,6507.387884759604,56.098171420341416,1,3.770058114004704,8.1075852224271
113,moyen,1,1,150,5,0.08,0.83,123,6659.54962180771,54.1426798520952,1,3.7931718427983525,8.1075852224271
113,moyen,1,1,150,6,0.08,0.83,133,7242.027456644651,54.45133426048609,1,3.877021187529055,8.1075852224271
113,moyen,1,1,150,7,0.08,0.83,124,6888.777785282933,55.554659558733334,1,3.8270136645218966,8.1075852224271
113,moyen,1,1,150,8,0.04,0.79,128,6970.107451811967,54.45396446728099,1,3.8387506258683164,8.1075852224271
113,moyen,1,1,150,9,0.0,0.75,111,5965.293080522057,53.74137910380231,1,3.6830781725937283,8.1075852224271
113,moyen,1,1,150,10,-0.04,0.71,111,6332.87155122651,57.052896857896485,1,3.7428737597616974,8.1075852224271
113,moyen,1,1,150,11,0.04,0.79,110,5986.890218973236,54.42627471793851,1,3.686692100093957,8.1075852224271
113,moyen,1,1,150,12,0.08,0.83,122,6920.311659256985,56.723866059483484,1,3.8315807909661856,8.1075852224271
113,moyen,1,1,150,13,-0.04,0.71,100,5567.4657523237765,55.67465752323776,1,3.614059953660043,8.1075852224271
113,moyen,1,1,150,14,-0.04,0.71,102,5455.419705917046,53.48450692075535,1,3.593729540884363,8.1075852224271
113,moyen,1,1,150,15,0.0,0.75,101,5426.04985697352,53.72326591062891,1,3.588331387612202,8.1075852224271
113,moyen,1,1,150,16,0.04,0.79,123,6941.556326386063,56.43541728769157,1,3.834645988785795,8.1075852224271
113,moyen,1,1,150,17,0.08,0.83,124,6726.307471075333,54.2444150893172,1,3.80314631096752,8.1075852224271
113,moyen,1,1,150,18,0.08,0.83,124,6781.705630818848,54.69117444208748,1,3.811348623167652,8.1075852224271
113,moyen,1,1,150,19,0.08,0.83,128,7172.983483349577,56.03893346366857,1,3.8674416594134997,8.1075852224271
113,moyen,1,1,150,20,0.04,0.79,114,6443.727446464503,56.52392496898687,1,3.7602271535991845,8.1075852224271
113,moyen,1,1,150,21,0.0,0.75,116,6316.040104219887,54.448621588102476,1,3.7402124308822797,8.1075852224271
113,moyen,1,1,150,22,-0.04,0.71,111,6212.657114041466,55.96988391028348,1,3.723708665975396,8.1075852224271
113,moyen,1,1,150,23,0.04,0.79,112,6167.917594125129,55.07069280468865,1,3.7164812608315145,8.1075852224271
113,moyen,1,1,150,24,0.08,0.83,129,6893.1937217217865,53.43561024590532,1,3.827654492517765,8.1075852224271
114,petit,1,1,30,1,-0.04,0.71,19,1100.5110215594102,57.92163271365317,1,3.6023325343013806,0.5290267983971417
114,petit,1,1,30,2,-0.04,0.71,20,1144.6979563351053,57.234897816755264,1,3.64169870593274,0.5290267983971417
114,petit,1,1,30,3,0.0,0.75,22,1187.5764322538096,53.98074692062771,1,3.678472516178575,0.5290267983971417
114,petit,1,1,30,4,0.04,0.79,27,1417.5238181356008,52.5008821531704,1,3.855469456716116,0.5290267983971417
114,petit,1,1,30,5,0.08,0.83,24,1311.6894203705303,54.6537258487721,1,3.7778738375401786,0.5290267983971417
114,petit,1,1,30,6,0.08,0.83,25,1283.5298008073696,51.341192032294785,1,3.7561718367724612,0.5290267983971417
114,petit,1,1,30,7,0.08,0.83,25,1298.6907887374305,51.94763154949722,1,3.7679145687494646,0.5290267983971417
114,petit,1,1,30,8,0.04,0.79,19,1045.0157315755384,55.00082797765992,1,3.5505898367627147,0.5290267983971417
114,petit,1,1,30,9,0.0,0.75,21,1192.4709645788325,56.78433164661107,1,3.6825854924423487,0.5290267983971417
114,petit,1,1,30,10,-0.04,0.71,19,999.6097224363591,52.61103802296627,1,3.5061675435782313,0.5290267983971417
114,petit,1,1,30,11,0.04,0.79,25,1297.2265064922349,51.889060259689394,1,3.76678642618253,0.5290267983971417
114,petit,1,1,30,12,0.08,0.83,25,1466.5894805945015,58.66357922378006,1,3.88949752132386,0.5290267983971417
114,petit,1,1,30,13,-0.04,0.71,20,1153.4004538544925,57.67002269272463,1,3.64927239301179,0.5290267983971417
114,petit,1,1,30,14,-0.04,0.71,23,1238.2301731774294,53.83609448597519,1,3.720240977707419,0.5290267983971417
114,petit,1,1,30,15,0.0,0.75,25,1487.7059425147943,59.50823770059177,1,3.9037931949239275,0.5290267983971417
114,petit,1,1,30,16,0.04,0.79,25,1390.413809530747,55.61655238122987,1,3.8361593048557103,0.5290267983971417
114,petit,1,1,30,17,0.08,0.83,29,1652.7835770387069,56.99253713926576,1,4.009018780205828,0.5290267983971417
114,petit,1,1,30,18,0.08,0.83,22,1248.379839255673,56.74453814798514,1,3.7284044793375455,0.5290267983971417
114,petit,1,1,30,19,0.08,0.83,27,1582.8363660995715,58.62356911479895,1,3.965776303387279,0.5290267983971417
114,petit,1,1,30,20,0.04,0.79,28,1556.476882052022,55.5884600732865,1,3.9489827555888235,0.5290267983971417
114,petit,1,1,30,21,0.0,0.75,24,1385.2337794582174,57.71807414409239,1,3.8324268165478554,0.5290267983971417
114,petit,1,1,30,22,-0.04,0.71,21,976.7037146009759,46.509700695284565,1,3.4829859639999503,0.5290267983971417
114,petit,1,1,30,23,0.04,0.79,24,1347.4684602796694,56.14451917831956,1,3.804785514746639,0.5290267983971417
114,petit,1,1,30,24,0.08,0.83,24,1301.7780982394838,54.24075409331183,1,3.770288995121578,0.5290267983971417
115,grand,0,1,500,1,-0.04,0.41000000000000003,213,10931.666063116067,51.32237588317402,0,3.0848109014263176,-0.5210756995925032
115,grand,0,1,500,2,-0.04,0.41000000000000003,214,10889.851311177305,50.887155659707034,0,3.080978463708875,-0.5210756995925032
115,grand,0,1,500,3,0.0,0.45,227,11002.27797375335,48.46818490640242,0,3.091249520441479,-0.5210756995925032
115,grand,0,1,500,4,0.04,0.49,251,12930.091576930417,51.514309071435925,0,3.2527044558345173,-0.5210756995925032
115,grand,0,1,500,5,0.08,0.53,274,13618.68063618013,49.70321400065741,0,3.304589606998851,-0.5210756995925032
115,grand,0,1,500,6,0.08,0.53,270,13751.99698701409,50.93332217412626,0,3.31433122954609,-0.5210756995925032
115,grand,0,1,500,7,0.08,0.53,267,12992.091121932543,48.65951731060878,0,3.2574879776502184,-0.5210756995925032
115,grand,0,1,500,8,0.04,0.49,244,12443.501858808955,50.997958437741616,0,3.2143457281615717,-0.5210756995925032
115,grand,0,1,500,9,0.0,0.45,233,11258.155334930701,48.31826324004593,0,3.1142399652442636,-0.5210756995925032
115,grand,0,1,500,10,-0.04,0.41000000000000003,209,10419.186389005474,49.852566454571644,0,3.0367961321672934,-0.5210756995925032
115,grand,0,1,500,11,0.04,0.49,226,11239.287283357366,49.7313596608733,0,3.1125626140610865,-0.5210756995925032
115,grand,0,1,500,12,0.08,0.53,257,12491.785893405851,48.60617079146245,0,3.2182184803370846,-0.5210756995925032
115,grand,0,1,500,13,-0.04,0.41000000000000003,210,10384.2222966349,49.448677603023334,0,3.033434747903759,-0.5210756995925032
115,grand,0,1,500,14,-0.04,0.41000000000000003,202,10054.835787736803,49.77641479077626,0,3.001200872247602,-0.5210756995925032
115,grand,0,1,500,15,0.0,0.45,210,10490.360070785397,49.95409557516856,0,3.0436039275254245,-0.5210756995925032
115,grand,0,1,500,16,0.04,0.49,264,12968.584787980339,49.12342722719825,0,3.255677058669702,-0.5210756995925032
115,grand,0,1,500,17,0.08,0.53,276,14528.567534651782,52.63973744439051,0,3.3692640665410423,-0.5210756995925032
115,grand,0,1,500,18,0.08,0.53,266,13024.498680223798,48.964280752721045,0,3.259979278416335,-0.5210756995925032
115,grand,0,1,500,19,0.08,0.53,266,13357.415226471167,50.215846716057015,0,3.285218858877985,-0.5210756995925032
115,grand,0,1,500,20,0.04,0.49,235,12079.643927016386,51.40274011496334,0,3.1846688963918157,-0.5210756995925032
115,grand,0,1,500,21,0.0,0.45,223,11176.087590667123,50.11698471151176,0,3.106923639873579,-0.5210756995925032
115,grand,0,1,500,22,-0.04,0.41000000000000003,200,9729.392908682581,48.646964543412906,0,2.968298681047935,-0.5210756995925032
115,grand,0,1,500,23,0.04,0.49,243,11922.097970181492,49.06213156453289,0,3.171540830920082,-0.5210756995925032
115,grand,0,1,500,24,0.08,0.53,267,13422.636470145286,50.27204670466399,0,3.290089751090143,-0.5210756995925032
116,moyen,1,1,150,1,-0.04,0.71,105,5613.289322512107,53.459898309639115,1,3.622256864593634,8.085816805999237
116,moyen,1,1,150,2,-0.04,0.71,106,5905.483776910514,55.71211110292938,1,3.6730013578365592,8.085816805999237
116,moyen,1,1,150,3,0.0,0.75,107,5964.036386474702,55.73865781752058,1,3.682867482788324,8.085816805999237
116,moyen,1,1,150,4,0.04,0.79,113,6042.937293116133,53.477321178018876,1,3.6960101854310787,8.085816805999237
116,moyen,1,1,150,5,0.08,0.83,135,7300.7824307628225,54.07986985750239,1,3.885101509592892,8.085816805999237
116,moyen,1,1,150,6,0.08,0.83,125,6650.931314031945,53.207450512255555,1,3.7918768769707962,8.085816805999237
116,moyen,1,1,150,7,0.08,0.83,125,6461.232482883633,51.68985986306906,1,3.762940071306992,8.085816805999237
116,moyen,1,1,150,8,0.04,0.79,127,6998.614845890383,55.1072035109479,1,3.842832235202014,8.085816805999237
116,moyen,1,1,150,9,0.0,0.75,115,6509.884466306132,56.607691011357666,1,3.770441693837684,8.085816805999237
116,moyen,1,1,150,10,-0.04,0.71,103,5620.331855595943,54.56632869510624,1,3.623510696086579,8.085816805999237
116,moyen,1,1,150,11,0.04,0.79,110,6078.807443027891,55.2618858457081,1,3.7019285173863263,8.085816805999237
116,moyen,1,1,150,12,0.08,0.83,130,7137.045672167182,54.90035132436294,1,3.862418904205209,8.085816805999237
116,moyen,1,1,150,13,-0.04,0.71,106,5902.898670440409,55.68772330604159,1,3.6725635152238336,8.085816805999237
116,moyen,1,1,150,14,-0.04,0.71,107,5723.906183869868,53.49445031654082,1,3.6417714564859276,8.085816805999237
116,moyen,1,1,150,15,0.0,0.75,104,5754.429404537867,55.33105196671026,1,3.6470898743663063,8.085816805999237
116,moyen,1,1,150,16,0.04,0.79,115,6286.502043392497,54.66523515993476,1,3.735524786981467,8.085816805999237
116,moyen,1,1,150,17,0.08,0.83,132,7095.987524822065,53.757481248652006,1,3.8566494718338444,8.085816805999237
116,moyen,1,1,150,18,0.08,0.83,125,6731.363138669456,53.85090510935565,1,3.8038976546403687,8.085816805999237
116,moyen,1,1,150,19,0.08,0.83,123,6543.479172860294,53.199017665530846,1,3.775588992519651,8.085816805999237
116,moyen,1,1,150,20,0.04,0.79,119,6657.056274824826,55.94164936827585,1,3.792797370949989,8.085816805999237
116,moyen,1,1,150,21,0.0,0.75,110,5962.693853248819,54.20630775680745,1,3.6826423526471084,8.085816805999237
116,moyen,1,1,150,22,-0.04,0.71,108,6088.39495826711,56.374027391362134,1,3.7035044782205992,8.085816805999237
116,moyen,1,1,150,23,0.04,0.79,124,6572.458404130966,53.003696807507794,1,3.780007933713462,8.085816805999237
116,moyen,1,1,150,24,0.08,0.83,127,7209.59041638693,56.76842847548764,1,3.8725321268557953,8.085816805999237
117,moyen,0,0,150,1,-0.04,0.31,53,2834.3294663955717,53.4779144602938,1,2.938925374300458,5.134764147200938
117,moyen,0,0,150,2,-0.04,0.31,58,3164.271857466503,54.55641133562936,1,3.0490429531818997,5.134764147200938
117,moyen,0,0,150,3,0.0,0.35,56,2950.333863914109,52.68453328418052,1,2.9790383230420647,5.134764147200938
117,moyen,0,0,150,4,0.04,0.39,58,3108.5384203291915,53.595490005675714,1,3.031272639301655,5.134764147200938
117,moyen,0,0,150,5,0.08,0.43000000000000005,61,3096.4484396460152,50.76144983026254,1,3.027375774971264,5.134764147200938
117,moyen,0,0,150,6,0.08,0.43000000000000005,70,3718.218530537921,53.11740757911316,1,3.210364648826327,5.134764147200938
117,moyen,0,0,150,7,0.08,0.43000000000000005,60,3245.9056888680466,54.098428147800774,1,3.074514398986887,5.134764147200938
117,moyen,0,0,150,8,0.04,0.39,71,3778.196855374633,53.21404021654413,1,3.22636685831834,5.134764147200938
117,moyen,0,0,150,9,0.0,0.35,55,3073.379022460568,55.87961859019215,1,3.0198975999861517,5.134764147200938
117,moyen,0,0,150,10,-0.04,0.31,40,2172.62364614319,54.315591153579746,1,2.673055475643849,5.134764147200938
117,moyen,0,0,150,11,0.04,0.39,63,3685.297597579507,58.49678726316678,1,3.201471266446662,5.134764147200938
117,moyen,0,0,150,12,0.08,0.43000000000000005,76,4307.096455834062,56.67232178729029,1,3.3573839858392125,5.134764147200938
117,moyen,0,0,150,13,-0.04,0.31,54,2928.607685473602,54.23347565691856,1,2.971647102303914,5.134764147200938
117,moyen,0,0,150,14,-0.04,0.31,46,2420.38733764588,52.61711603578,1,2.7810475691252035,5.134764147200938
117,moyen,0,0,150,15,0.0,0.35,43,2382.8765732376232,55.41573426134008,1,2.7654283869643357,5.134764147200938
117,moyen,0,0,150,16,0.04,0.39,58,3223.9111948459795,55.58467577320654,1,3.067715264127933,5.134764147200938
117,moyen,0,0,150,17,0.08,0.43000000000000005,68,3856.4257549526465,56.71214345518598,1,3.2468607691678426,5.134764147200938
117,moyen,0,0,150,18,0.08,0.43000000000000005,67,3586.6896231768146,53.53268094293753,1,3.1743496514449085,5.134764147200938
117,moyen,0,0,150,19,0.08,0.43000000000000005,59,3379.8697077319093,57.28592724969338,1,3.1149571456295044,5.134764147200938
117,moyen,0,0,150,20,0.04,0.39,70,4093.549719605134,58.47928170864478,1,3.3065324806352807,5.134764147200938
117,moyen,0,0,150,21,0.0,0.35,54,2896.2613537343564,53.63446951359919,1,2.9605407017926186,5.134764147200938
117,moyen,0,0,150,22,-0.04,0.31,43,2340.693049648987,54.43472208486017,1,2.747567045467985,5.134764147200938
117,moyen,0,0,150,23,0.04,0.39,60,3311.4026412744233,55.19004402124039,1,3.094491843207674,5.134764147200938
117,moyen,0,0,150,24,0.08,0.43000000000000005,66,3617.89882637812,54.816648884516965,1,3.1830134075039505,5.134764147200938
118,moyen,0,0,150,1,-0.04,0.31,53,2890.9117819959984,54.54550532067921,1,2.958691932752328,3.5846299115060165
118,moyen,0,0,150,2,-0.04,0.31,44,2433.489499533302,55.30657953484777,1,2.7864462202032025,3.5846299115060165
118,moyen,0,0,150,3,0.0,0.35,44,2460.5974691644233,55.92266975373689,1,2.7975241789851983,3.5846299115060165
118,moyen,0,0,150,4,0.04,0.39,72,3936.664145345588,54.67589090757761,1,3.267453685955776,3.5846299115060165
118,moyen,0,0,150,5,0.08,0.43000000000000005,68,3744.056487073621,55.0596542216709,1,3.217289630746821,3.5846299115060165
118,moyen,0,0,150,6,0.08,0.43000000000000005,57,3230.804263076959,56.68077654520981,1,3.069851088982269,3.5846299115060165
118,moyen,0,0,150,7,0.08,0.43000000000000005,61,3119.760193117433,51.14360972323661,1,3.0348761225729906,3.5846299115060165
118,moyen,0,0,150,8,0.04,0.39,56,3051.9413487836173,54.49895265685031,1,3.0128978808179383,3.5846299115060165
118,moyen,0,0,150,9,0.0,0.35,64,3302.7201988099487,51.60500310640545,1,3.091866416477134,3.5846299115060165
118,moyen,0,0,150,10,-0.04,0.31,47,2574.849527433257,54.78403249857994,1,2.8429110813458847,3.5846299115060165
118,moyen,0,0,150,11,0.04,0.39,52,2881.4765141963003,55.41300988839039,1,2.955422826199375,3.5846299115060165
118,moyen,0,0,150,12,0.08,0.43000000000000005,67,3538.755579206656,52.81724745084561,1,3.160895118932399,3.5846299115060165
118,moyen,0,0,150,13,-0.04,0.31,44,2401.460179907555,54.57864045244443,1,2.7731969455293046,3.5846299115060165
118,moyen,0,0,150,14,-0.04,0.31,54,2807.23081588279,51.9857558496813,1,2.929318507557208,3.5846299115060165
118,moyen,0,0,150,15,0.0,0.35,61,3535.0462620196654,57.95157806589616,1,3.159846371000176,3.5846299115060165
118,moyen,0,0,150,16,0.04,0.39,70,3898.2156771660993,55.68879538808714,1,3.2576389146525195,3.5846299115060165
118,moyen,0,0,150,17,0.08,0.43000000000000005,68,3568.4204571088217,52.476771428070904,1,3.1692430337788684,3.5846299115060165
118,moyen,0,0,150,18,0.08,0.43000000000000005,60,3236.1918062977916,53.93653010496319,1,3.0715172549763112,3.5846299115060165
118,moyen,0,0,150,19,0.08,0.43000000000000005,68,3839.502880707719,56.463277657466456,1,3.2424628849560557,3.5846299115060165
118,moyen,0,0,150,20,0.04,0.39,51,2894.682684878649,56.75848401722841,1,2.959995481916796,3.5846299115060165
118,moyen,0,0,150,21,0.0,0.35,49,2794.6531297110396,57.03373734104162,1,2.9248279799313295,3.5846299115060165
118,moyen,0,0,150,22,-0.04,0.31,42,2298.2203462600855,54.71953205381156,1,2.7292550458166613,3.5846299115060165
118,moyen,0,0,150,23,0.04,0.39,60,3174.16114094521,52.90268568242016,1,3.0521633747452537,3.5846299115060165
118,moyen,0,0,150,24,0.08,0.43000000000000005,58,3079.5882931530728,53.09634988194953,1,3.021915901882396,3.5846299115060165
119,moyen,1,1,150,1,-0.04,0.61,90,4607.320749203948,51.19245276893276,0,3.424766490557231,-1.2311732520073104
119,moyen,1,1,150,2,-0.04,0.61,93,4726.202549551367,50.819382253240505,0,3.45024202129152,-1.2311732520073104
119,moyen,1,1,150,3,0.0,0.65,92,4631.458010329558,50.341934894886506,0,3.4299917084506206,-1.2311732520073104
119,moyen,1,1,150,4,0.04,0.6900000000000001,107,5765.630092206263,53.88439338510526,0,3.649034428767433,-1.2311732520073104
119,moyen,1,1,150,5,0.08,0.73,98,4917.726040632488,50.18087796563763,0,3.4899662216855125,-1.2311732520073104
119,moyen,1,1,150,6,0.08,0.73,111,5547.331951615031,49.975963528063346,0,3.610437067618049,-1.2311732520073104
119,moyen,1,1,150,7,0.08,0.73,116,5823.0899213702005,50.199051046294834,0,3.6589510200688573,-1.2311732520073104
119,moyen,1,1,150,8,0.04,0.6900000000000001,93,4720.400037882166,50.756989654646944,0,3.44901353468054,-1.2311732520073104
119,moyen,1,1,150,9,0.0,0.65,102,4958.584374407909,48.61357229811676,0,3.4982402765004905,-1.2311732520073104
119,moyen,1,1,150,10,-0.04,0.61,83,4140.818121406613,49.88937495670618,0,3.3180133670663876,-1.2311732520073104
119,moyen,1,1,150,11,0.04,0.6900000000000001,101,5231.966023966557,51.801643801649085,0,3.5519071051295095,-1.2311732520073104
119,moyen,1,1,150,12,0.08,0.73,123,6021.72687740566,48.95712908459886,0,3.6924940597829945,-1.2311732520073104
119,moyen,1,1,150,13,-0.04,0.61,90,4595.60378916807,51.06226432408967,0,3.422220133403475,-1.2311732520073104
119,moyen,1,1,150,14,-0.04,0.61,99,4979.803669129021,50.3010471629194,0,3.502510451275627,-1.2311732520073104
119,moyen,1,1,150,15,0.0,0.65,88,4360.641221265,49.55274115073864,0,3.369739100530702,-1.2311732520073104
119,moyen,1,1,150,16,0.04,0.6900000000000001,109,5362.210586333079,49.19459253516586,0,3.576496297769011,-1.2311732520073104
119,moyen,1,1,150,17,0.08,0.73,109,5360.829596971644,49.18192290799673,0,3.5762387235465027,-1.2311732520073104
119,moyen,1,1,150,18,0.08,0.73,104,5093.1631415246775,48.97272251466036,0,3.525019064775747,-1.2311732520073104
119,moyen,1,1,150,19,0.08,0.73,121,6002.390457122284,49.60653270348995,0,3.6892777842903177,-1.2311732520073104
119,moyen,1,1,150,20,0.04,0.6900000000000001,103,5462.57544782942,53.03471308572253,0,3.595040357171825,-1.2311732520073104
119,moyen,1,1,150,21,0.0,0.65,99,4920.07415480181,49.69771873537182,0,3.490443587390704,-1.2311732520073104
119,moyen,1,1,150,22,-0.04,0.61,88,4378.650195899531,49.7573885897674,0,3.3738604873265694,-1.2311732520073104
119,moyen,1,1,150,23,0.04,0.6900000000000001,94,5025.235402958746,53.459951095305804,0,3.5115922840937137,-1.2311732520073104
119,moyen,1,1,150,24,0.08,0.73,106,5167.59538455566,48.75089985429867,0,3.539527455839027,-1.2311732520073104
120,moyen,0,0,150,1,-0.04,0.21,31,1795.1435619349907,57.9078568366126,0,2.482204982421857,1.006434505880974
120,moyen,0,0,150,2,-0.04,0.21,38,1975.1473618001082,51.97756215263443,0,2.5777629940251874,1.006434505880974
120,moyen,0,0,150,3,0.0,0.25,46,2379.9697493930603,51.73847281289262,0,2.764207762149437,1.006434505880974
120,moyen,0,0,150,4,0.04,0.29,36,1855.6919901250317,51.54699972569532,0,2.5153776518816415,1.006434505880974
120,moyen,0,0,150,5,0.08,0.33,52,2502.5428716660012,48.125824455115406,0,2.8144273484812423,1.006434505880974
120,moyen,0,0,150,6,0.08,0.33,48,2578.39683313526,53.71660069031791,0,2.8442878081755723,1.006434505880974
120,moyen,0,0,150,7,0.08,0.33,46,2376.6916815268155,51.66721046797425,0,2.762829455775185,1.006434505880974
120,moyen,0,0,150,8,0.04,0.29,46,2174.613095261006,47.27419772306535,0,2.6739707463663986,1.006434505880974
120,moyen,0,0,150,9,0.0,0.25,34,1557.5538032929721,45.810405979205065,0,2.340236500619083,1.006434505880974
120,moyen,0,0,150,10,-0.04,0.21,29,1354.8551247237729,46.719142231854235,0,2.2008145144782536,1.006434505880974
120,moyen,0,0,150,11,0.04,0.29,37,1689.5822361010307,45.66438475948732,0,2.4216012856891527,1.006434505880974
120,moyen,0,0,150,12,0.08,0.33,46,2336.0086786854695,50.7827973627276,0,2.745563765035658,1.006434505880974
120,moyen,0,0,150,13,-0.04,0.21,34,1601.84090715632,47.11296785753883,0,2.3682735197094082,1.006434505880974
120,moyen,0,0,150,14,-0.04,0.21,25,1264.3870185850492,50.57548074340197,0,2.131707419334743,1.006434505880974
120,moyen,0,0,150,15,0.0,0.25,36,1740.9900692553606,48.36083525709335,0,2.451573941609347,1.006434505880974
120,moyen,0,0,150,16,0.04,0.29,52,2477.169233675006,47.6378698783655,0,2.804236455091963,1.006434505880974
120,moyen,0,0,150,17,0.08,0.33,43,2323.1511549003662,54.02677104419456,0,2.7400445053908316,1.006434505880974
